states: 4
symbols: 15
0.877697	0.028615	0.000001	0.001428	0.908576	0.000001	0.000001	0.000001	0.034380	0.000001	0.000001	0.000001	0.040001	0.000001	0.000001	0.000001	
0.122303	0.343664	0.000001	0.090565	0.336221	0.079217	0.000001	0.000001	0.034001	0.000001	0.000001	0.000001	0.050507	0.103058	0.026768	0.000001	

0.890634	0.018694	0.001220	0.053317	0.000001	0.207293	0.000001	0.000001	0.000017	0.000001	0.000001	0.000001	0.005299	0.833800	0.000360	0.000001	
0.109366	0.300772	0.019105	0.050786	0.029184	0.200001	0.000001	0.000001	0.111172	0.000001	0.000001	0.000001	0.065041	0.763939	0.000001	0.000001	

0.890634	0.009037	0.001237	0.000001	0.929574	0.000001	0.000001	0.000001	0.065515	0.004637	0.000001	0.000001	0.060001	0.000001	0.000001	0.000001	
0.109366	0.009037	0.001237	0.000001	0.929574	0.000001	0.000001	0.000001	0.065515	0.004637	0.000001	0.000001	0.060001	0.000001	0.000001	0.000001	

0.000001	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	
0.999999	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	
