states: 4
symbols: 15
0.878256	0.007815	0.000001	0.960678	0.001372	0.010355	0.000001	0.000001	0.004766	0.000001	0.000001	0.000001	0.004117	0.010896	0.000001	0.000001	
0.121744	0.298743	0.112098	0.287540	0.000001	0.088723	0.000001	0.000001	0.016105	0.186289	0.000001	0.000001	0.000001	0.010502	0.000001	0.000001	

0.891928	0.037219	0.151585	0.000001	0.000001	0.091793	0.000001	0.000001	0.001997	0.787405	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
0.108072	0.361320	0.150106	0.009901	0.019747	0.090001	0.000001	0.000001	0.099310	0.780807	0.000001	0.000001	0.118811	0.000001	0.000001	0.000001	

0.891928	0.005412	0.000001	0.000001	0.986138	0.002345	0.000001	0.000001	0.006105	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	
0.108072	0.005412	0.000001	0.000001	0.986138	0.002345	0.000001	0.000001	0.006105	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	

0.000001	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	
0.999999	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	0.066667	
